id,text,aspect,polarity
3638,"we figured we never had argentinian pizza before so we grabbed our lunch there , sharing a large propelling , a pizza of two of their specials , one was goat cheese the other blue cheese , and both were excellent .",lunch,neutral
3638,"we figured we never had argentinian pizza before so we grabbed our lunch there , sharing a large propelling , a pizza of two of their specials , one was goat cheese the other blue cheese , and both were excellent .",propelling,positive
3638,"we figured we never had argentinian pizza before so we grabbed our lunch there , sharing a large propelling , a pizza of two of their specials , one was goat cheese the other blue cheese , and both were excellent .",pizza,positive
3638,"we figured we never had argentinian pizza before so we grabbed our lunch there , sharing a large propelling , a pizza of two of their specials , one was goat cheese the other blue cheese , and both were excellent .",goat cheese,positive
3638,"we figured we never had argentinian pizza before so we grabbed our lunch there , sharing a large propelling , a pizza of two of their specials , one was goat cheese the other blue cheese , and both were excellent .",blue cheese,positive
3088,the Amaterasu ' and Bombay cosmopolitan ' are excellent and will have you tipsy in no time .,bombay cosmopolitan,positive
3364,this is the perfect date spot for williamsburg couples .,date spot,positive
2083,the dim sum here is only so-so .,dim sum,neutral
1411,"$ 6 and there is much tasty food , all of it fresh and continually refilled .",food,positive
1566,"just straight up cheap , good food .",food,positive
126,seating is ok even though sometimes there 's alot of people .,seating,neutral
1985,"even with a relatively inexpensive bole of wine , if you can call $ 70.00 inexpensive , the cost is through the roof for better than average fare .",cost,negative
2320,"service was slow , but the people were friendly .",service,negative
2320,"service was slow , but the people were friendly .",people,positive
2146,"the staff makes you feel at home , the food is great and the atmosphere is wonderful !",staff,positive
2146,"the staff makes you feel at home , the food is great and the atmosphere is wonderful !",food,positive
2146,"the staff makes you feel at home , the food is great and the atmosphere is wonderful !",atmosphere,positive
2474,the food is alright - some stuff is good - some is not ( like the steak dish which tends to be dry ) .,steak dish,negative
2714,they have a very diverse menu so its something for everybody .,menu,positive
3672,the staff was too busy ordering sushi for dinner and then laying it out to eat on the bar to even bring me my check .,staff,negative
3672,the staff was too busy ordering sushi for dinner and then laying it out to eat on the bar to even bring me my check .,sushi,neutral
3672,the staff was too busy ordering sushi for dinner and then laying it out to eat on the bar to even bring me my check .,check,neutral
3672,the staff was too busy ordering sushi for dinner and then laying it out to eat on the bar to even bring me my check .,dinner,neutral
3672,the staff was too busy ordering sushi for dinner and then laying it out to eat on the bar to even bring me my check .,bar,neutral
2428,"as a long-time patron of mamoun 's , i always figured that i had found the best late night food spot in the city .",food spot,positive
2165,the bagel was huge .,bagel,neutral
1207,get the tuna of gari .,tuna,positive
182,"i like the samosas , chai , and the chole , but the hosannas and dhal were kinda disappointing .",samosas,positive
182,"i like the samosas , chai , and the chole , but the hosannas and dhal were kinda disappointing .",chai,positive
182,"i like the samosas , chai , and the chole , but the hosannas and dhal were kinda disappointing .",chole,positive
182,"i like the samosas , chai , and the chole , but the hosannas and dhal were kinda disappointing .",dhal,negative
1416,edible but really a ripoff at those prices given whats in the area .,prices,negative
196,"the staff has been nice , but they seemed really stressed and the unisex bathroom needs to be cleaned more often .",bathroom,negative
2748,the service was the only thing good about this restaurant .,service,positive
1718,"great food , great decor , great service .",food,positive
1718,"great food , great decor , great service .",decor,positive
1718,"great food , great decor , great service .",service,positive
2207,"and , although tables opened up next to us and we asked for a slightly larger space , they left us awkwardly seated .",tables,neutral
2207,"and , although tables opened up next to us and we asked for a slightly larger space , they left us awkwardly seated .",space,neutral
3095,"the palak paneer was standard , and i was not a fan of the malai kofta .",palak paneer,neutral
3095,"the palak paneer was standard , and i was not a fan of the malai kofta .",malai kofta,neutral
2002,i 've dined at alain ducasse 's restaurant in monte carlo for half the price for the same excellent dining experience .,dining,positive
2002,i 've dined at alain ducasse 's restaurant in monte carlo for half the price for the same excellent dining experience .,price,positive
441,"yeah , sometimes the service can be slow .",service,negative
474,"save your money and do n't waste your calories , go to margarita 's on washington street instead , they have amazing food and the best service .",food,positive
474,"save your money and do n't waste your calories , go to margarita 's on washington street instead , they have amazing food and the best service .",service,positive
3662,the service was attentive without being overbearing and each dish we tried was wonderful from the spring rolls to the cod with pineapple tempura .,service,positive
3662,the service was attentive without being overbearing and each dish we tried was wonderful from the spring rolls to the cod with pineapple tempura .,dish,positive
3662,the service was attentive without being overbearing and each dish we tried was wonderful from the spring rolls to the cod with pineapple tempura .,spring rolls,positive
3662,the service was attentive without being overbearing and each dish we tried was wonderful from the spring rolls to the cod with pineapple tempura .,cod with pineapple tempura,positive
2471,"the only weird thing was if we got a bottle , the waitress would have simply multiplied the glass price x4 , which makes no sense whatsoever .",bottle,neutral
2471,"the only weird thing was if we got a bottle , the waitress would have simply multiplied the glass price x4 , which makes no sense whatsoever .",waitress,negative
2471,"the only weird thing was if we got a bottle , the waitress would have simply multiplied the glass price x4 , which makes no sense whatsoever .",price,negative
1192,"they sell special sushi , everything have a topping , sauce and etc .",sushi,positive
1192,"they sell special sushi , everything have a topping , sauce and etc .",sauce,positive
1192,"they sell special sushi , everything have a topping , sauce and etc .",topping,positive
1373,do not try unless you 're just going there to hang out like the rest of the hipsters who apparently have no sense of taste .,taste,negative
2686,"the place is small and intimate and you may feel a little crowded , but the service is excellent and it 's great for friends out , a romantic date , or a special occassion .",service,positive
2686,"the place is small and intimate and you may feel a little crowded , but the service is excellent and it 's great for friends out , a romantic date , or a special occassion .",place,negative
1952,the service was excellent and the food was delicious .,service,positive
1952,the service was excellent and the food was delicious .,food,positive
917,service was also very good .,service,positive
1325,"i took my girlfriend there for her birthday last night and we had a relaxing , really good meal .",meal,positive
3016,"i would not have been so disappointed with the portions if the qualities were good enough to make up for it , but they were not !",portions,negative
3016,"i would not have been so disappointed with the portions if the qualities were good enough to make up for it , but they were not !",qualities,negative
1528,i 'm happy to have nosh in the neighborhood and the food is very comforting .,food,positive
1162,"good atmosphere , combination of all the hottest music dress code is relatively strict except on fridays .",atmosphere,positive
1162,"good atmosphere , combination of all the hottest music dress code is relatively strict except on fridays .",music,positive
1162,"good atmosphere , combination of all the hottest music dress code is relatively strict except on fridays .",dress code,negative
2796,love the food .,food,positive
3634,i would highly recommend nina 's to anyone who wants to have a romantic dinner in a heart warming surrounding filled with candles and family pictures .,candles,positive
3634,i would highly recommend nina 's to anyone who wants to have a romantic dinner in a heart warming surrounding filled with candles and family pictures .,dinner,positive
3634,i would highly recommend nina 's to anyone who wants to have a romantic dinner in a heart warming surrounding filled with candles and family pictures .,surrounding,positive
3634,i would highly recommend nina 's to anyone who wants to have a romantic dinner in a heart warming surrounding filled with candles and family pictures .,pictures,positive
822,all the desserts the group tried got favorable reviews .,desserts,positive
2256,there 's something smooth about sipping sake upper east side style .,sake,positive
2321,it 's a nice place to relax and have conversation .,place,positive
2611,best reuben sandwich ever !,reuben sandwich,positive
1716,lucky strike is a great casual place to just grab a bite to eat .,place,positive
1003,wonderful strawberry daiquiris as well !,strawberry daiquiris,positive
1614,"going to volare is like going to your favorite aunt 's house for dinner , assuming that your aunt is a great italian cook .",dinner,neutral
2109,"the sushi has been from average to below average , the wait service has always been sub-par the atmosphere goes from nice to really irritating ( if you sit in the area beyond the kitchen , the acoustics are horrid , everything echoes is extremely loud ) .",sushi,negative
2109,"the sushi has been from average to below average , the wait service has always been sub-par the atmosphere goes from nice to really irritating ( if you sit in the area beyond the kitchen , the acoustics are horrid , everything echoes is extremely loud ) .",wait service,negative
2109,"the sushi has been from average to below average , the wait service has always been sub-par the atmosphere goes from nice to really irritating ( if you sit in the area beyond the kitchen , the acoustics are horrid , everything echoes is extremely loud ) .",area,negative
508,frites were delicious if a bit on the thick side .,frites,positive
665,i would recommend putting your name down and then getting a drink at a local bar first though because of the wait time .,drink,neutral
665,i would recommend putting your name down and then getting a drink at a local bar first though because of the wait time .,bar,neutral
665,i would recommend putting your name down and then getting a drink at a local bar first though because of the wait time .,wait time,negative
140,i fell in love with the egg noodles in the beef broth with shrimp dumplings and slices of bbq roast pork .,egg noodles in the beef broth with shrimp dumplings and slices of bbq roast pork,positive
1168,i keep my fingers crossed the whole subway ride hoping that there will be a table i can sit at by myself and not have to share with the rice congee soup people .,table,neutral
1168,i keep my fingers crossed the whole subway ride hoping that there will be a table i can sit at by myself and not have to share with the rice congee soup people .,rice congee soup,neutral
969,"light , refreshing summer rolls ( not fried ) remind me of vietnamese places in paris .",summer rolls,positive
407,the sushi seemed pretty fresh and was adequately proportioned .,sushi,positive
922,but the service was a bit slow .,service,negative
1060,spreads and toppings are great - though a bit pricey .,toppings,positive
352,"when i saw that their website had a link to da ciro in napoli , i knew there was going to be good pizza !",pizza,positive
888,no one asked what was wrong as we left with nothing touched on our plates .,plates,neutral
2121,indoor was very cozy and cute .,indoor,positive
559,we had a 3 hour brunch they definitely do not rush you and they kept the unlimited mimosas flowing the whole time .,brunch,positive
559,we had a 3 hour brunch they definitely do not rush you and they kept the unlimited mimosas flowing the whole time .,mimosas,positive
1302,and their prices are very high - they actually think that they can get away with charging such prices for such terrible food and service !,prices,negative
1302,and their prices are very high - they actually think that they can get away with charging such prices for such terrible food and service !,prices,negative
1302,and their prices are very high - they actually think that they can get away with charging such prices for such terrible food and service !,food,negative
1302,and their prices are very high - they actually think that they can get away with charging such prices for such terrible food and service !,service,negative
588,"the service was excellent , the food was excellent , but the entire experience was very cool .",service,positive
588,"the service was excellent , the food was excellent , but the entire experience was very cool .",food,positive
2289,the service is good and the restaurant is clean .,service,positive
527,"great spot , whether looking for a couple of drinks or quiet dinner .",drinks,positive
527,"great spot , whether looking for a couple of drinks or quiet dinner .",dinner,positive
527,"great spot , whether looking for a couple of drinks or quiet dinner .",spot,positive
2478,just stick with the small dishes !,dishes,negative
945,"the cafe itself was really nice with comfortable outdoor chairs and tables , but the service could have been better .",cafe,positive
945,"the cafe itself was really nice with comfortable outdoor chairs and tables , but the service could have been better .",outdoor chairs,positive
945,"the cafe itself was really nice with comfortable outdoor chairs and tables , but the service could have been better .",tables,positive
945,"the cafe itself was really nice with comfortable outdoor chairs and tables , but the service could have been better .",service,negative
1642,i 've rarely had a problem with slow staff in the 10 years i 've been going .,staff,positive
1766,food is excellent .,food,positive
2573,although we were looking for regular lettuce and some walnuts the salads we got were great .,lettuce,neutral
2573,although we were looking for regular lettuce and some walnuts the salads we got were great .,walnuts,neutral
2281,"if you 're not familiar with the cuisine , you may encounter problems ordering here and be sure to bring plenty of cash with you as they do n't accept credit cards .",cuisine,negative
983,"both are very reasonably priced ( around $ 8 for dinner and $ 5 for lunch ) , and are delicious and filling .",priced,positive
2571,"ambience is so cute and quaint , good for business although we were there on vacation .",ambience,positive
2122,"the portion sizes here are huge , and the sushi is good .",portion sizes,positive
2122,"the portion sizes here are huge , and the sushi is good .",sushi,positive
2350,my boyfriend ate tuna and it was cooked perfectly !,tuna,positive
1119,"this was n't the expected menu comprised only of pad thai and tom yum soup , but i thought that was what made the place so special .",menu,neutral
1119,"this was n't the expected menu comprised only of pad thai and tom yum soup , but i thought that was what made the place so special .",pad thai,neutral
1119,"this was n't the expected menu comprised only of pad thai and tom yum soup , but i thought that was what made the place so special .",tom yum soup,neutral
1158,"good food at the restaurant ( a bit expensive , but great if you want to impress your date ) .",food,positive
220,i highly recommend caviar russe to anyone who wants delicious top grade caviar and fantastic service .,caviar,positive
220,i highly recommend caviar russe to anyone who wants delicious top grade caviar and fantastic service .,service,positive
3254,i have eaten there 3-4 times and the food was always good .,food,positive
2216,"i was n't thrilled to have to wait on line for thirty minutes , but i guess that 's the price you pay for a popular place .",wait,negative
1467,"great eats , good times .",eats,positive
970,"grilled whole fish wonderful , great spicing .",fish,positive
3506,"for years , i thought tuscan cuisine was the best , but salvatore converted me to the hearty neapolitan fare on my first visit .",neapolitan fare,positive
1123,"plus , when our entrees were held up in the kitchen on a busy saturday night , the owner sent over complimentary summer rolls to hold us over !",summer rolls,positive
1123,"plus , when our entrees were held up in the kitchen on a busy saturday night , the owner sent over complimentary summer rolls to hold us over !",owner,positive
2314,the service was great as well .,service,positive
397,try the lobster teriyaki and the rose special roll .,lobster teriyaki,positive
397,try the lobster teriyaki and the rose special roll .,rose special roll,positive
1395,another plus is most of the entrees are approx .,entrees,positive
2987,"the food was delicious , the atmosphere was relaxed , and we have now adopted plate 347 as our secret on second !",food,positive
2987,"the food was delicious , the atmosphere was relaxed , and we have now adopted plate 347 as our secret on second !",atmosphere,positive
3457,from the moment we walked in they were more than accomodating even though the place was packed .,place,negative
938,"i found the food , service and value exceptional everytime i have been there .",food,positive
938,"i found the food , service and value exceptional everytime i have been there .",service,positive
938,"i found the food , service and value exceptional everytime i have been there .",value,positive
3177,we ate at this thai place following the reviews but very unhappy with the foods .,foods,negative
2931,"the food is definitely good , but i left a bit disappointed .",food,positive
3017,"i am a 100 lb girl , had a glass of wine and a glass of beer prior to the dinner , and i was still hungry after my visit to this place !",glass of wine,neutral
3017,"i am a 100 lb girl , had a glass of wine and a glass of beer prior to the dinner , and i was still hungry after my visit to this place !",glass of beer,neutral
3017,"i am a 100 lb girl , had a glass of wine and a glass of beer prior to the dinner , and i was still hungry after my visit to this place !",dinner,neutral
1366,"the drinks are a saving grace , but service staff , please , get over yourselves .",service staff,negative
2309,there is a downside if you 're ordering in -- the delivery guys have major attitude .,delivery guys,negative
2785,the all italian staff is warm and engaging from the start .,staff,positive
1638,the prices are exceptionally reasonable for food of this caliber .,food,positive
2472,if you go here - your focus should be the tamarind margaritas .,tamarind margaritas,positive
260,the filet mignon dish was superb !,filet mignon dish,positive
3482,i had been a regular due to the consistently good food and ease of getting a table .,food,positive
3482,i had been a regular due to the consistently good food and ease of getting a table .,getting a table,positive
2807,this place is the most japanese it can ever get .,place,positive
3120,"the food is good , i ca n't lie .",food,positive
3590,"great food , lt 's of it , more then one person can eat !",food,positive
1534,"i did n't expect to like nosh as much as i did , but the pastrami on challah sandwich i had was otherworldly , the soups are like mom 's , and the knishes give yonah schimmel 's a run for its money .",pastrami on challah sandwich,positive
1534,"i did n't expect to like nosh as much as i did , but the pastrami on challah sandwich i had was otherworldly , the soups are like mom 's , and the knishes give yonah schimmel 's a run for its money .",soups,positive
1534,"i did n't expect to like nosh as much as i did , but the pastrami on challah sandwich i had was otherworldly , the soups are like mom 's , and the knishes give yonah schimmel 's a run for its money .",knishes,positive
1778,"the atmosphere is nothing special , but it feels like a sushi establishment in tokyo .",atmosphere,neutral
3071,cozy romantic atmosphere with only around 15 tables at most .,atmosphere,positive
3071,cozy romantic atmosphere with only around 15 tables at most .,tables,positive
2995,i really like both the scallops and the mahi mahi ( on saffron risotto yum ! ) .,scallops,positive
2995,i really like both the scallops and the mahi mahi ( on saffron risotto yum ! ) .,mahi mahi ( on saffron risotto,positive
2215,"the ambience was so fun , and the prices were great , on top of the fact that the food was really tasty .",ambience,positive
2215,"the ambience was so fun , and the prices were great , on top of the fact that the food was really tasty .",prices,positive
2215,"the ambience was so fun , and the prices were great , on top of the fact that the food was really tasty .",food,positive
2100,"do not get the go go hamburgers , no matter what the reviews say .",go go hamburgers,negative
479,the sandwiches are out of this world !,sandwiches,positive
3379,"if you live in upper manhattan , siam square is the place for thia food .",thia food,positive
1733,decor is charming .,decor,positive
1885,the food was very well prepared .,food,positive
1358,really tasty spring rolls and noodles for a good price though .,spring rolls,positive
1358,really tasty spring rolls and noodles for a good price though .,noodles,positive
1358,really tasty spring rolls and noodles for a good price though .,price,positive
2389,"good , because hey , it 's more food , but bad because dim sum is supposed to be smaller portions so you can try out more dishes and smaller so that each dish is cheap .",dim sum,negative
2389,"good , because hey , it 's more food , but bad because dim sum is supposed to be smaller portions so you can try out more dishes and smaller so that each dish is cheap .",food,positive
2389,"good , because hey , it 's more food , but bad because dim sum is supposed to be smaller portions so you can try out more dishes and smaller so that each dish is cheap .",dishes,neutral
2389,"good , because hey , it 's more food , but bad because dim sum is supposed to be smaller portions so you can try out more dishes and smaller so that each dish is cheap .",dish,neutral
3087,"while most people can attest to spending over $ 50 on drinks in new york bars and hardly feeling a thing , the drinks here are plentiful and unique .",drinks,negative
3087,"while most people can attest to spending over $ 50 on drinks in new york bars and hardly feeling a thing , the drinks here are plentiful and unique .",bars,negative
2847,"complimentary stuff kept coming , and when the waiter saw me opening a gift , i received my dessert on a plate that had happy birthday written on it , with a candle very nice touch , and attentive staff .",stuff,positive
2847,"complimentary stuff kept coming , and when the waiter saw me opening a gift , i received my dessert on a plate that had happy birthday written on it , with a candle very nice touch , and attentive staff .",waiter,positive
2847,"complimentary stuff kept coming , and when the waiter saw me opening a gift , i received my dessert on a plate that had happy birthday written on it , with a candle very nice touch , and attentive staff .",dessert,positive
2847,"complimentary stuff kept coming , and when the waiter saw me opening a gift , i received my dessert on a plate that had happy birthday written on it , with a candle very nice touch , and attentive staff .",staff,positive
418,"the food arrived 20 minutes after i called , cold and soggy .",food,negative
871,"if you go for the ore theater menu , it 's an even greater deal .",ore theater menu,positive
3266,"if you are someone who appreciates simplicity , elegance , and wonderfully presented and tasting seafood and vegetables regardless of portion size , kai is your place .",vegetables,positive
966,"the prices can not be beat for the quality , quantity , freshness and taste .",prices,positive
966,"the prices can not be beat for the quality , quantity , freshness and taste .",quality,positive
966,"the prices can not be beat for the quality , quantity , freshness and taste .",quantity,positive
966,"the prices can not be beat for the quality , quantity , freshness and taste .",freshness,positive
966,"the prices can not be beat for the quality , quantity , freshness and taste .",taste,positive
980,"check it out , it wo n't hurt your stomach or your wallet .",stomach,positive
980,"check it out , it wo n't hurt your stomach or your wallet .",wallet,positive
2546,"little tonino 's is just awesome , our favorite delivery place in Pennington , honestly the best gnocchi i have ever had !",gnocchi,positive
937,incredibly poor service an food quality at exorbitant prices .,service,negative
937,incredibly poor service an food quality at exorbitant prices .,food quality,negative
937,incredibly poor service an food quality at exorbitant prices .,prices,negative
2712,i have been about 4 times and have always had a great meal .,meal,positive
1170,i go back in line like three times on average until i ca n't walk anymore .,line,negative
3043,we usually just get some of the dinner specials and they are very reasonably priced and very tasty .,dinner specials,positive
3043,we usually just get some of the dinner specials and they are very reasonably priced and very tasty .,priced,positive
41,horrible food and horrible service .,food,negative
41,horrible food and horrible service .,service,negative
3677,the wine and cheese plate are plentiful and ca n't wait to try the fondue or table grilling .,wine,positive
3677,the wine and cheese plate are plentiful and ca n't wait to try the fondue or table grilling .,cheese,positive
3677,the wine and cheese plate are plentiful and ca n't wait to try the fondue or table grilling .,fondue,positive
1326,they treated us well and the food was extremely fresh and well-prepared .,food,positive
2400,their exotic salad is basic ly a delicious little green salad with a peanut sauce that is perfect before their sweet basil fried tofu .,exotic salad,positive
2400,their exotic salad is basic ly a delicious little green salad with a peanut sauce that is perfect before their sweet basil fried tofu .,green salad,positive
2400,their exotic salad is basic ly a delicious little green salad with a peanut sauce that is perfect before their sweet basil fried tofu .,sweet basil fried tofu,positive
2400,their exotic salad is basic ly a delicious little green salad with a peanut sauce that is perfect before their sweet basil fried tofu .,peanut sauce,positive
3171,the big complaint : no toasting available .,toasting,negative
2998,"even if the food was n't this good , the garden is a great place to sit outside and relax .",food,positive
2998,"even if the food was n't this good , the garden is a great place to sit outside and relax .",garden,positive
2998,"even if the food was n't this good , the garden is a great place to sit outside and relax .",place,positive
1627,"volare virgins or weekly regulars , everyone gets treated the same and you ca n't ask for more than that when the service is this friendly .",service,positive
739,"the food came out wrong , the waiter was no where to be found and the wine showed up at the end of the meal .",food,negative
739,"the food came out wrong , the waiter was no where to be found and the wine showed up at the end of the meal .",waiter,negative
739,"the food came out wrong , the waiter was no where to be found and the wine showed up at the end of the meal .",wine,negative
739,"the food came out wrong , the waiter was no where to be found and the wine showed up at the end of the meal .",meal,neutral
2492,"the chicken and steak were seasoned and cooked to perfection , and the lamb sandwich is great for heartier appetites .",chicken,positive
2492,"the chicken and steak were seasoned and cooked to perfection , and the lamb sandwich is great for heartier appetites .",steak,positive
2492,"the chicken and steak were seasoned and cooked to perfection , and the lamb sandwich is great for heartier appetites .",lamb sandwich,positive
2390,we saw them heating up at least one frozen item though i 'm not sure which dim sum dish it was .,dim sum dish,negative
3467,no you 're going to go back because the food was good .,food,positive
334,the food was great and the service was even better .,food,positive
334,the food was great and the service was even better .,service,positive
1558,"while this can hardly be called a restaurant , it is possibly the best deal in Manhattan : $ 4 for a plate heaped with rice and 2-3 entrees .",rice,positive
1558,"while this can hardly be called a restaurant , it is possibly the best deal in Manhattan : $ 4 for a plate heaped with rice and 2-3 entrees .",entrees,positive
913,traditional french devour was pleasant though the hall was rather noisy - the restaurant was full and we had to raise our voices to be able to maintain a conversation .,traditional french devour,positive
3003,the fish is fresh and each piece is sliced to perfection and seasoned by the sushi chef ( usually with a little fresh wasabi and soy sauce but also sometimes with some sea salt ) .,fish,positive
3003,the fish is fresh and each piece is sliced to perfection and seasoned by the sushi chef ( usually with a little fresh wasabi and soy sauce but also sometimes with some sea salt ) .,sushi chef,positive
3003,the fish is fresh and each piece is sliced to perfection and seasoned by the sushi chef ( usually with a little fresh wasabi and soy sauce but also sometimes with some sea salt ) .,wasabi,positive
3003,the fish is fresh and each piece is sliced to perfection and seasoned by the sushi chef ( usually with a little fresh wasabi and soy sauce but also sometimes with some sea salt ) .,soy sauce,positive
3003,the fish is fresh and each piece is sliced to perfection and seasoned by the sushi chef ( usually with a little fresh wasabi and soy sauce but also sometimes with some sea salt ) .,sea salt,positive
3583,"consequently , their burgers fell apart in their hands and made such a mess that they didn't feel like finishing them .",burgers,negative
3581,my son and his girlfriend both wanted cheeseburgers and they were huge !,cheeseburgers,positive
943,very good wine choices .,wine choices,positive
2516,"this is the only thai place i go too in nyc , it 's wonderful , and live relaxed jazz on certain nights .",jazz,positive
3647,we were seated and ignored by waitstaff .,waitstaff,negative
784,"if you are in a big group , this place is perfect because it recommends sharing - they have lazy susans on most tables - even families can feel comfortable here .",lazy susans,positive
784,"if you are in a big group , this place is perfect because it recommends sharing - they have lazy susans on most tables - even families can feel comfortable here .",tables,positive
1540,they showed up 15 minutes after the tuna melt .,tuna,positive
1980,"tasty steak , pork loin , the works .",steak,positive
292,i went with 5 friends and we lingered at the table for a bit and did n't feel rushed at all even though there was a wait .,table,neutral
292,i went with 5 friends and we lingered at the table for a bit and did n't feel rushed at all even though there was a wait .,wait,negative
687,i 'd highly recommend it for a special occasion -- it provides and intimate setting and nice service .,setting,positive
687,i 'd highly recommend it for a special occasion -- it provides and intimate setting and nice service .,service,positive
732,"the burger was great , also .",burger,positive
1508,"they did give a 15 % discount at the end , was n't enough , as they knew the service was horrible .",discount,negative
1508,"they did give a 15 % discount at the end , was n't enough , as they knew the service was horrible .",service,negative
705,"just because it 's cheap does not mean the portions are small or the food is nasty , it is great !",portions,positive
705,"just because it 's cheap does not mean the portions are small or the food is nasty , it is great !",food,positive
1610,the pizza was great .,pizza,positive
1808,"however , it 's the service that leaves a bad taste in my mouth .",service,negative
2933,"when we notified him that he did n't mention the specials , he did n't apologize but let us know that we made a very good decision regardless .",specials,neutral
2226,the price was extremely reasonable for the appetizers and food we ate .,price,positive
2226,the price was extremely reasonable for the appetizers and food we ate .,appetizers,positive
2226,the price was extremely reasonable for the appetizers and food we ate .,food,positive
2066,"do n't dine at tamarind for the vegetarian dishes , they are simply not up to par with the non veg selections .",vegetarian dishes,negative
2066,"do n't dine at tamarind for the vegetarian dishes , they are simply not up to par with the non veg selections .",non veg selections,positive
3362,kenny the owner is always there and he treats my family like we are part of his family .,owner,positive
2197,they need a kick out of it but until then the sushi is pretty good and the place is consistent .,sushi,positive
2197,they need a kick out of it but until then the sushi is pretty good and the place is consistent .,place,positive
547,i 've had to wait only a few times during lunch but this place is definitely worth the wait .,lunch,neutral
547,i 've had to wait only a few times during lunch but this place is definitely worth the wait .,wait,positive
2782,all in all the food was above average and i would return to see how they operate with four or less dinners .,food,positive
2782,all in all the food was above average and i would return to see how they operate with four or less dinners .,dinners,neutral
1398,"delicious food , excellent service , and a pretty atmosphere make this a great choice for dinner and the $ 5.99 lunch buffet makes it an even better choice for lunch !",food,positive
1398,"delicious food , excellent service , and a pretty atmosphere make this a great choice for dinner and the $ 5.99 lunch buffet makes it an even better choice for lunch !",service,positive
1398,"delicious food , excellent service , and a pretty atmosphere make this a great choice for dinner and the $ 5.99 lunch buffet makes it an even better choice for lunch !",atmosphere,positive
1398,"delicious food , excellent service , and a pretty atmosphere make this a great choice for dinner and the $ 5.99 lunch buffet makes it an even better choice for lunch !",lunch buffet,positive
1398,"delicious food , excellent service , and a pretty atmosphere make this a great choice for dinner and the $ 5.99 lunch buffet makes it an even better choice for lunch !",dinner,positive
1398,"delicious food , excellent service , and a pretty atmosphere make this a great choice for dinner and the $ 5.99 lunch buffet makes it an even better choice for lunch !",lunch,positive
2406,"for appetizers , i recommend the shrimp fritters and dumplings .",appetizers,neutral
2406,"for appetizers , i recommend the shrimp fritters and dumplings .",shrimp fritters,positive
2406,"for appetizers , i recommend the shrimp fritters and dumplings .",dumplings,positive
3625,such nice people working here - but i have to review the food .,people,positive
3625,such nice people working here - but i have to review the food .,food,neutral
2652,"the restaurant is dark and not very attractive and then you have spot lights shining on you putting you in the worst light possible , reaching for sunglasses .",spot lights,negative
930,try the times square cocktail -- ginger lemonade with vodka ( also available without vodka . ),times square cocktail,positive
930,try the times square cocktail -- ginger lemonade with vodka ( also available without vodka . ),ginger lemonade with vodka,positive
444,veal parmigiana - better than patsy 's !,veal parmigiana,positive
2467,"great wine , great food .",wine,positive
2467,"great wine , great food .",food,positive
1038,"the service was mediocre , and the lack of air conditioning made for a less than comfortable meal .",service,neutral
1038,"the service was mediocre , and the lack of air conditioning made for a less than comfortable meal .",air conditioning,negative
1038,"the service was mediocre , and the lack of air conditioning made for a less than comfortable meal .",meal,negative
1921,the food and staff always surprise me with the new heights they are taken to .,food,positive
1921,the food and staff always surprise me with the new heights they are taken to .,staff,positive
3494,went to motto and was expecting outstanding pizza ( as i love la pizza fresca ) .,pizza,neutral
1770,honestly the worst sushi my husband and i had in our entire lives .,sushi,negative
151,"however , if you want great food at a great price and do n't mind the decor , you ca n't beat this place .",food,positive
151,"however , if you want great food at a great price and do n't mind the decor , you ca n't beat this place .",price,positive
151,"however , if you want great food at a great price and do n't mind the decor , you ca n't beat this place .",decor,negative
1423,what makes this restaurant special are the authentic sichuan cooking and being the only one in nyc that offers authentic chongqing hotpot .,sichuan cooking,positive
562,our tiny table for two ( dinner plates hung over edge ) was right in the middle of one of the lanes of waiter traffic .,table,negative
562,our tiny table for two ( dinner plates hung over edge ) was right in the middle of one of the lanes of waiter traffic .,waiter traffic,negative
3272,"sake collection was excellent ( try nanbu bin ) , but pricy .",nanbu bin,positive
971,interesting other dishes for a change include chicken in curry sauce and salmon casserole .,dishes,positive
971,interesting other dishes for a change include chicken in curry sauce and salmon casserole .,chicken in curry sauce,positive
971,interesting other dishes for a change include chicken in curry sauce and salmon casserole .,salmon casserole,positive
802,"one of my favorites though was the angry lobster , a cold lobster salad that was magnificent .",cold lobster salad,positive
3103,"ask for usha , the nicest bartender in manhattan .",bartender,positive
299,the service is outstanding and my crab cake eggs benedict could not have been better .,service,positive
299,the service is outstanding and my crab cake eggs benedict could not have been better .,crab cake eggs benedict,positive
629,the place 's decor and hidden bathrooms made for a good laugh .,decor,positive
629,the place 's decor and hidden bathrooms made for a good laugh .,bathrooms,positive
2243,"its location is good and the fact that hutner college is near and their prices are very reasonable , makes students go back to suan again and again .",location,positive
2243,"its location is good and the fact that hutner college is near and their prices are very reasonable , makes students go back to suan again and again .",prices,positive
482,a wonderful place !,place,positive
2526,deliveries often take up to an hour and the prices are higher than most other pizzerias in the area .,deliveries,negative
2526,deliveries often take up to an hour and the prices are higher than most other pizzerias in the area .,prices,negative
2608,kind of a small place but i guess if they are not too busy might be able to fit a group or kids .,place,negative
1539,we also ordered two hot dogs thinking they would be pretty good since there is a whole section on the menu devoted to them .,hot dogs,neutral
